Account_ID,Customer_Age,Annual_Income_USD,Credit_Score,Offer_Type,Discount_Percent,Credit_Limit_USD,Avg_Monthly_Spend_USD,Campaign_Cost_USD,Profit_Margin_Percent,Campaign_Channel,Region,Customer_Segment,Accepted_Offer,Retained_6_Months,Campaign_Date
ACC1005838,33,61768.3,770,Premium Lifestyle,20.08,15379.39,313.25,71.93,31.26,Branch,Europe,SME,0,0,2024-09-16
ACC1005839,40,76395.38,718,Cashback,6.53,43306.39,6669.04,74.98,8.99,Email,Europe,HNI,1,1,2026-01-02
ACC1005840,55,86291.21,546,Cashback,18.69,49383.92,340.3,63.44,38.89,SMS,North America,Affluent,0,1,2024-09-07
ACC1005841,58,87724.04,721,Premium Lifestyle,30.08,41415.87,4111.82,136.28,7.07,Phone Call,Asia Pacific,Student,1,1,2024-10-26
ACC1005842,39,133663.93,626,Dining Rewards,12.88,12626.45,3435.73,14.99,27.5,Branch,Middle East,Student,0,1,2024-11-24
ACC1005843,64,92713.99,814,Travel Rewards,6.93,13598.71,1740.13,118.19,17.08,Social Media,Middle East,HNI,1,0,2025-04-09
ACC1005844,49,126434.48,647,Premium Lifestyle,13.93,25954.55,1858.67,20.04,18.59,Phone Call,North America,SME,0,0,2025-06-07
ACC1005845,59,77709.97,824,Low Interest,34.14,44287.31,3985.92,88.09,14.72,Email,Middle East,SME,1,1,2025-05-28
ACC1005846,26,58827.16,664,Travel Rewards,13.05,41873.07,4570.82,34.58,21.04,Email,Asia Pacific,HNI,0,1,2025-01-27
ACC1005847,27,93321.08,750,Balance Transfer,29.9,34935.93,4014.83,113.02,13.03,Social Media,Europe,HNI,1,0,2025-10-20
ACC1005848,51,38473.0,733,Premium Lifestyle,19.66,10320.78,5341.73,54.91,20.46,Social Media,Latin America,Student,1,1,2025-02-21
ACC1005849,53,70909.22,718,Travel Rewards,7.26,13227.71,2262.59,73.18,23.38,Email,North America,Affluent,0,1,2025-06-14
ACC1005850,32,92035.6,705,Balance Transfer,17.66,44758.6,2307.79,73.32,28.63,Branch,Asia Pacific,Mass Market,0,0,2026-04-11
ACC1005851,67,44761.15,823,Travel Rewards,31.28,49481.02,6162.05,16.53,38.05,Social Media,Europe,Affluent,1,1,2024-07-05
ACC1005852,34,43315.25,745,Low Interest,28.2,35578.32,5256.11,106.68,29.77,SMS,Europe,Mass Market,1,1,2025-01-02
ACC1005853,64,78216.31,606,Travel Rewards,20.23,17376.33,5341.49,102.16,35.25,SMS,Asia Pacific,Student,1,1,2024-09-06
ACC1005854,24,142951.53,782,Dining Rewards,27.78,40187.92,4972.83,10.64,5.07,SMS,Asia Pacific,Student,0,0,2024-09-21
ACC1005855,27,48328.0,817,Travel Rewards,14.31,14709.23,5264.09,70.02,13.62,Email,North America,HNI,1,1,2024-08-26
ACC1005856,55,64196.33,755,Travel Rewards,32.82,34499.45,6216.77,22.45,6.38,Phone Call,Middle East,Student,1,1,2025-10-26
ACC1005857,57,69882.8,623,Balance Transfer,32.94,21129.12,6105.29,76.56,31.52,Phone Call,Middle East,Mass Market,1,1,2024-08-06
ACC1005858,26,107380.97,634,Cashback,24.94,10812.79,1928.97,53.51,16.61,Branch,Asia Pacific,Affluent,0,1,2025-02-12
ACC1005859,22,45897.88,676,Balance Transfer,32.57,10771.29,555.13,66.58,11.74,Social Media,Latin America,SME,1,1,2025-01-05
ACC1005860,21,118813.1,702,Cashback,31.32,30971.82,2909.71,129.95,24.86,SMS,North America,Student,0,1,2026-02-11
ACC1005861,69,95321.03,640,Low Interest,22.61,28243.99,4509.85,62.56,11.72,Social Media,North America,Student,1,1,2025-03-28
ACC1005862,32,94936.49,748,Dining Rewards,33.08,1030.86,2541.23,61.74,6.17,SMS,North America,HNI,1,1,2025-10-03
ACC1005863,28,74351.51,833,Travel Rewards,31.84,15737.79,5533.84,24.44,33.58,Social Media,North America,Affluent,1,1,2025-03-30
ACC1005864,68,76095.89,684,Travel Rewards,22.92,29640.53,1244.84,20.73,36.77,Branch,Asia Pacific,Mass Market,1,1,2024-12-08
ACC1005865,54,49475.27,687,Travel Rewards,25.78,45468.85,6864.81,123.9,14.39,SMS,Middle East,SME,1,1,2024-12-03
ACC1005866,25,67426.01,626,Dining Rewards,20.95,19744.1,1132.9,50.57,27.15,Phone Call,Latin America,HNI,1,1,2025-09-19
ACC1005867,66,55687.64,730,Travel Rewards,12.47,38545.63,6887.05,128.11,28.95,Phone Call,Asia Pacific,Affluent,1,1,2025-12-23
ACC1005868,49,76693.95,597,Travel Rewards,34.81,45204.37,2059.29,37.54,21.69,SMS,Europe,SME,1,1,2025-09-17
ACC1005869,35,29533.01,660,Travel Rewards,20.52,24788.85,2506.8,100.84,28.15,Branch,Europe,Mass Market,1,1,2025-06-28
ACC1005870,27,75673.9,636,Travel Rewards,30.95,11981.44,833.17,78.84,30.63,Email,Europe,HNI,0,1,2025-11-21
ACC1005871,58,48223.27,633,Low Interest,20.05,8405.78,2656.57,52.2,13.34,Branch,North America,Affluent,1,1,2024-06-28
ACC1005872,28,72736.16,621,Travel Rewards,10.14,18070.79,6199.66,100.06,5.34,Email,Europe,Mass Market,0,1,2026-05-07
ACC1005873,23,98036.07,745,Travel Rewards,25.98,21739.06,2273.12,83.53,11.24,SMS,Asia Pacific,Student,1,0,2025-08-30
ACC1005874,34,67719.18,715,Low Interest,29.75,45464.24,5888.19,97.82,37.42,Phone Call,North America,Mass Market,0,0,2025-03-18
ACC1005875,69,58645.48,683,Premium Lifestyle,18.54,22320.29,2577.16,147.36,13.54,Phone Call,Latin America,HNI,0,0,2024-09-12
ACC1005876,59,96021.82,762,Cashback,25.91,17686.87,6764.6,99.43,25.55,Phone Call,Latin America,Affluent,1,1,2025-02-16
ACC1005877,56,31001.83,642,Low Interest,17.22,26618.84,5216.73,133.35,21.21,Branch,Middle East,HNI,1,1,2026-05-13
ACC1005878,22,58440.7,850,Dining Rewards,11.08,43897.33,5489.04,29.69,17.86,SMS,North America,Affluent,1,1,2025-02-21
ACC1005879,41,70384.7,704,Dining Rewards,19.14,13846.9,683.87,75.08,11.0,Social Media,Europe,Mass Market,1,1,2025-06-01
ACC1005880,59,40731.49,757,Cashback,16.47,20900.52,1160.1,32.49,10.19,SMS,Europe,SME,1,1,2025-01-26
ACC1005881,38,67140.77,685,Balance Transfer,8.04,27661.13,950.46,15.85,16.64,Social Media,Latin America,Affluent,1,1,2025-06-22
ACC1005882,48,40852.04,656,Travel Rewards,10.5,21180.87,1733.96,107.57,13.39,Email,Europe,HNI,1,0,2025-11-28
ACC1005883,61,92759.54,725,Premium Lifestyle,22.7,18950.29,3142.67,120.07,15.27,SMS,North America,Affluent,1,1,2026-02-21
ACC1005884,50,74059.28,761,Balance Transfer,13.38,48317.73,4967.11,75.05,7.4,Social Media,Latin America,Mass Market,1,1,2025-04-16
ACC1005885,64,74620.92,595,Balance Transfer,28.76,19847.24,3497.4,134.27,12.26,Email,North America,Student,0,1,2026-03-23
ACC1005886,65,77770.01,807,Premium Lifestyle,17.57,26784.72,3097.95,15.19,28.82,SMS,Europe,Affluent,0,1,2025-03-06
ACC1005887,52,97458.11,684,Dining Rewards,29.16,33412.62,6777.7,90.28,11.17,Email,Asia Pacific,Mass Market,1,1,2025-10-05
ACC1005888,59,88081.22,648,Low Interest,18.32,29353.04,2276.28,31.8,17.6,Phone Call,Asia Pacific,SME,0,0,2025-05-09
ACC1005889,38,15037.86,722,Low Interest,15.28,23084.3,962.96,35.31,25.21,Email,Latin America,Student,1,1,2024-12-28
ACC1005890,30,37574.77,663,Dining Rewards,12.58,9642.61,5977.04,86.76,21.9,Social Media,Latin America,Mass Market,1,1,2025-03-16
ACC1005891,23,76141.94,669,Balance Transfer,11.31,19039.49,1478.46,15.3,19.58,Branch,Europe,HNI,1,0,2025-04-21
ACC1005892,46,47903.79,735,Cashback,27.01,32491.26,4863.73,99.01,18.88,Phone Call,Asia Pacific,SME,1,1,2025-02-14
ACC1005893,34,50563.25,694,Travel Rewards,20.5,43420.7,6002.55,90.5,18.3,Branch,Latin America,Affluent,1,1,2025-07-13
ACC1005894,52,100476.78,687,Premium Lifestyle,25.26,23974.44,2960.39,135.32,34.11,Phone Call,Europe,HNI,1,1,2025-02-17
ACC1005895,21,64800.66,665,Balance Transfer,30.05,19920.82,3211.31,34.39,26.08,Email,Europe,Affluent,1,1,2026-02-05
ACC1005896,57,96929.21,698,Dining Rewards,17.86,16866.15,2600.63,133.8,16.57,Branch,North America,SME,1,1,2025-05-27
ACC1005897,32,67596.44,629,Premium Lifestyle,8.74,29328.83,2880.0,18.53,34.74,Social Media,Latin America,Student,1,1,2024-09-05
ACC1005898,33,70462.26,719,Balance Transfer,15.79,3163.26,1847.47,46.3,30.06,Social Media,Asia Pacific,SME,1,1,2025-02-24
ACC1005899,50,62839.96,733,Premium Lifestyle,34.25,13143.32,3418.84,74.12,7.17,SMS,Europe,Student,1,1,2025-07-03
ACC1005900,31,35642.23,725,Travel Rewards,25.07,46666.35,3265.1,52.76,9.31,SMS,Latin America,SME,1,1,2025-04-06
ACC1005901,56,120390.96,739,Cashback,13.32,20666.74,4286.94,23.53,34.16,SMS,North America,Affluent,1,1,2025-04-28
ACC1005902,63,30324.36,692,Cashback,11.49,3958.43,5392.87,51.08,11.05,Email,North America,Mass Market,1,1,2025-09-09
ACC1005903,32,21405.15,646,Balance Transfer,19.68,16375.87,6106.9,20.23,6.06,Phone Call,Middle East,Mass Market,1,1,2025-04-14
ACC1005904,63,74810.13,662,Travel Rewards,27.2,24343.57,4191.28,138.93,23.89,Social Media,Middle East,Student,1,1,2026-02-03
ACC1005905,52,61641.9,589,Premium Lifestyle,23.02,8647.01,3086.7,89.28,22.86,Branch,North America,Mass Market,1,1,2026-01-16
ACC1005906,62,87551.85,750,Low Interest,27.93,46511.43,5278.76,106.92,27.95,Email,Latin America,HNI,1,1,2025-06-08
ACC1005907,66,54738.31,661,Premium Lifestyle,29.46,13260.22,385.84,69.98,33.61,Email,Europe,SME,1,1,2025-02-08
ACC1005908,66,100226.33,768,Travel Rewards,24.42,29172.7,1491.72,65.71,21.73,Social Media,North America,SME,1,1,2025-09-13
ACC1005909,48,116042.24,779,Balance Transfer,17.13,21249.46,2191.44,70.81,25.55,Branch,Asia Pacific,HNI,1,1,2024-10-06
ACC1005910,35,110100.99,674,Travel Rewards,29.65,17463.61,3210.49,146.72,33.96,Branch,Asia Pacific,Mass Market,1,1,2025-04-14
ACC1005911,56,44063.49,666,Low Interest,10.53,43677.53,6032.76,48.08,6.18,Email,Europe,Affluent,1,1,2024-08-02
ACC1005912,30,65153.81,718,Travel Rewards,32.36,24673.16,1273.92,84.91,35.45,Phone Call,Latin America,HNI,1,1,2025-10-26
ACC1005913,25,115648.76,713,Travel Rewards,8.11,48699.47,5687.19,50.3,5.73,SMS,Middle East,Student,1,1,2025-01-26
ACC1005914,50,32964.65,756,Travel Rewards,27.08,29247.89,6042.14,76.92,11.31,SMS,North America,HNI,1,1,2026-04-05
ACC1005915,40,53639.57,761,Dining Rewards,16.0,3453.64,5756.61,94.85,36.09,SMS,Europe,Mass Market,1,0,2025-07-31
ACC1005916,23,49288.28,661,Low Interest,31.49,1254.53,1864.65,66.94,28.53,SMS,Latin America,HNI,0,1,2025-12-29
ACC1005917,63,112155.82,703,Premium Lifestyle,22.69,18219.86,5154.88,29.37,28.32,Social Media,Middle East,Student,1,1,2024-09-01
ACC1005918,64,82937.71,689,Travel Rewards,23.05,18011.51,6973.31,29.26,34.68,SMS,North America,SME,1,1,2026-01-08
ACC1005919,43,28048.71,670,Travel Rewards,11.48,3142.04,5184.61,22.71,23.6,SMS,Asia Pacific,HNI,1,0,2024-10-25
ACC1005920,59,47763.88,722,Dining Rewards,21.35,24111.65,2422.87,97.3,27.27,Phone Call,North America,HNI,0,1,2025-04-15
ACC1005921,28,129487.85,805,Balance Transfer,12.34,6437.78,3700.08,134.93,39.84,Branch,Latin America,SME,1,1,2025-07-01
ACC1005922,53,37753.07,694,Balance Transfer,27.28,1178.99,3031.75,36.37,31.99,Branch,Asia Pacific,Mass Market,1,1,2025-02-16
ACC1005923,29,60563.96,608,Dining Rewards,5.65,26354.17,5073.47,61.47,31.13,Phone Call,North America,Affluent,0,1,2025-12-14
ACC1005924,44,59392.29,698,Cashback,30.37,2291.94,525.31,99.66,37.09,Social Media,Middle East,Student,0,1,2026-01-15
ACC1005925,61,46617.08,719,Balance Transfer,26.56,39361.84,6934.73,143.59,29.98,Social Media,North America,SME,1,1,2026-04-19
ACC1005926,42,133463.64,648,Dining Rewards,33.54,43288.54,4512.7,74.62,19.84,SMS,Latin America,Student,1,1,2025-09-03
ACC1005927,34,85338.05,559,Dining Rewards,22.58,27333.83,5748.56,126.83,9.61,Branch,Europe,Student,1,0,2026-03-12
ACC1005928,52,92266.38,781,Low Interest,8.99,21386.25,5035.15,135.42,18.36,SMS,Europe,SME,0,0,2026-01-30
ACC1005929,49,95980.68,699,Premium Lifestyle,31.59,49120.8,1801.07,107.36,6.95,Social Media,Latin America,Affluent,0,1,2026-04-11
ACC1005930,34,97589.38,658,Dining Rewards,10.13,15071.92,2139.39,90.9,17.78,SMS,Latin America,Student,1,1,2025-12-10
ACC1005931,45,112129.93,752,Low Interest,18.45,18459.43,1752.0,69.31,12.39,Social Media,Europe,Affluent,1,0,2024-10-31
ACC1005932,61,63441.78,748,Dining Rewards,17.5,34523.39,2445.6,87.61,23.3,Branch,Europe,Mass Market,1,1,2025-04-05
ACC1005933,69,91277.13,678,Low Interest,28.37,3710.34,2309.22,84.47,7.12,Email,Latin America,HNI,1,1,2024-08-02
ACC1005934,49,49216.13,627,Balance Transfer,30.85,39641.55,6556.83,107.86,25.23,Email,Europe,SME,1,1,2024-12-08
ACC1005935,54,61610.0,763,Travel Rewards,29.04,27722.7,2578.59,135.91,31.85,Email,Asia Pacific,SME,1,1,2025-08-21
ACC1005936,64,51450.4,670,Premium Lifestyle,9.36,9411.83,3413.5,119.81,36.44,SMS,Europe,SME,1,1,2025-02-18
ACC1005937,23,68182.67,624,Dining Rewards,7.61,22953.63,128.03,72.09,29.08,Email,North America,HNI,0,0,2024-05-18
ACC1005938,33,131785.8,704,Low Interest,14.25,29683.23,2559.62,51.57,19.4,SMS,North America,Affluent,1,1,2025-01-22
ACC1005939,61,117523.59,624,Balance Transfer,34.49,14512.83,5372.87,102.45,26.47,Social Media,Asia Pacific,SME,1,1,2025-07-30
ACC1005940,49,102285.36,622,Low Interest,10.71,31829.56,5901.91,85.59,21.48,SMS,Latin America,Affluent,0,0,2025-10-27
ACC1005941,57,76303.28,658,Low Interest,8.65,33364.83,2167.43,113.39,32.24,SMS,Latin America,Affluent,1,0,2025-05-06
ACC1005942,50,89415.37,554,Balance Transfer,10.88,10018.37,2526.82,76.32,16.96,Social Media,Europe,Mass Market,1,1,2025-05-14
ACC1005943,66,80056.9,751,Low Interest,32.09,7412.69,3301.11,51.5,36.04,Phone Call,North America,HNI,1,1,2025-08-08
ACC1005944,33,109374.88,757,Premium Lifestyle,17.52,4852.35,2881.72,27.08,7.53,Social Media,Middle East,SME,1,1,2025-12-29
ACC1005945,28,116551.59,660,Cashback,25.48,32866.75,290.23,130.14,18.18,Branch,Asia Pacific,Mass Market,0,0,2025-07-04
ACC1005946,26,103487.62,793,Travel Rewards,12.73,44401.43,6803.08,139.38,8.81,SMS,North America,Affluent,1,1,2025-07-07
ACC1005947,44,80221.66,651,Premium Lifestyle,28.33,49353.88,2309.93,31.72,17.81,Branch,North America,Mass Market,1,1,2025-08-15
ACC1005948,45,45629.47,760,Dining Rewards,29.97,47318.5,6185.94,64.79,31.68,Branch,Middle East,Affluent,1,1,2025-08-09
ACC1005949,22,38631.84,755,Premium Lifestyle,11.94,7084.09,423.09,145.5,19.49,SMS,North America,Mass Market,1,0,2025-07-06
ACC1005950,68,86914.65,742,Travel Rewards,22.34,40644.81,863.59,46.9,9.59,SMS,North America,Affluent,0,0,2025-12-04
ACC1005951,59,109449.93,820,Cashback,10.14,15445.66,1628.21,121.64,17.77,Social Media,Asia Pacific,SME,1,1,2026-01-06
ACC1005952,25,111826.09,669,Premium Lifestyle,28.84,30623.95,3956.95,35.34,21.56,Email,Asia Pacific,SME,1,1,2024-08-06
ACC1005953,32,94354.12,565,Travel Rewards,17.63,8175.38,5487.32,135.76,37.56,Phone Call,Middle East,Student,1,1,2025-01-13
ACC1005954,27,82050.42,759,Balance Transfer,19.33,35616.43,566.79,37.38,19.24,Phone Call,Latin America,HNI,0,0,2025-11-03
ACC1005955,33,36564.8,688,Cashback,27.03,45079.45,1269.83,113.13,10.12,Email,Middle East,Mass Market,1,1,2025-07-10
ACC1005956,50,15000.0,752,Balance Transfer,13.44,36735.52,5591.67,56.05,26.8,Social Media,Asia Pacific,SME,1,1,2025-04-19
ACC1005957,54,96935.15,704,Balance Transfer,14.14,17559.93,4167.96,135.96,24.01,Email,Latin America,HNI,1,1,2025-02-01
ACC1005958,45,85513.29,738,Dining Rewards,22.14,16912.64,1107.7,72.04,32.43,SMS,North America,Mass Market,0,0,2025-04-18
ACC1005959,57,60285.12,695,Low Interest,27.05,32885.78,5453.41,149.78,37.67,SMS,Middle East,SME,1,1,2026-01-14
ACC1005960,54,63928.2,754,Low Interest,29.29,46373.32,4400.02,112.0,38.55,Phone Call,Middle East,Student,1,1,2026-03-28
ACC1005961,27,63466.27,709,Travel Rewards,13.23,6468.48,2890.9,23.07,31.11,Social Media,Middle East,HNI,0,0,2026-05-08
ACC1005962,69,77139.84,736,Premium Lifestyle,10.77,24139.11,3678.83,148.42,30.14,Phone Call,Latin America,HNI,1,1,2024-10-06
ACC1005963,24,83102.89,736,Low Interest,26.87,26589.93,3710.22,84.48,22.22,Social Media,North America,SME,1,1,2024-11-19
ACC1005964,41,15000.0,591,Low Interest,17.53,42738.5,6856.36,59.68,15.31,SMS,Europe,HNI,1,1,2025-03-25
ACC1005965,43,95847.3,641,Premium Lifestyle,7.44,22220.14,3050.32,105.99,11.98,SMS,North America,SME,0,0,2025-05-17
ACC1005966,40,43655.12,766,Travel Rewards,33.73,38255.28,5798.01,55.31,18.33,Phone Call,Europe,Affluent,1,1,2024-08-24
ACC1005967,24,87015.24,683,Cashback,22.61,1615.54,2488.44,13.6,8.07,SMS,Europe,Mass Market,1,1,2024-12-22
ACC1005968,34,98101.22,628,Dining Rewards,14.66,46758.64,876.91,139.93,36.99,Email,North America,HNI,1,1,2026-02-10
ACC1005969,49,70279.16,719,Travel Rewards,16.8,29819.75,743.16,143.04,21.37,Branch,Asia Pacific,SME,1,1,2025-03-29
ACC1005970,44,128698.37,699,Travel Rewards,12.5,14023.59,4197.1,129.34,23.59,Email,Asia Pacific,Student,1,1,2024-07-25
ACC1005971,66,89152.82,684,Balance Transfer,19.34,12494.19,6872.93,44.54,31.71,Branch,North America,Mass Market,1,1,2025-06-09
ACC1005972,54,25202.94,646,Low Interest,29.36,21385.0,4546.86,126.55,34.88,Branch,Latin America,Affluent,1,1,2025-07-16
ACC1005973,21,36668.81,689,Low Interest,8.2,8020.09,2275.19,73.21,11.77,Branch,Middle East,SME,0,0,2025-08-31
ACC1005974,41,85402.11,775,Balance Transfer,8.91,40810.31,4865.36,79.62,36.01,Social Media,Middle East,SME,1,1,2025-04-05
ACC1005975,42,87241.19,677,Cashback,16.72,36907.86,4539.74,110.0,17.03,SMS,Middle East,Affluent,0,1,2024-05-21
ACC1005976,32,77863.01,705,Cashback,16.77,34228.56,6631.58,104.13,21.04,Branch,North America,Mass Market,1,1,2024-09-13
ACC1005977,36,32213.78,751,Travel Rewards,16.26,18665.38,3277.61,104.41,32.38,Phone Call,Latin America,Student,1,1,2025-09-06
ACC1005978,45,49657.36,626,Cashback,23.16,2796.64,1554.65,34.69,16.48,SMS,North America,Mass Market,0,1,2026-02-26
ACC1005979,60,126856.72,709,Cashback,31.88,27616.08,1250.68,128.75,25.1,Social Media,Europe,Affluent,0,0,2025-06-24
ACC1005980,56,37468.89,676,Balance Transfer,17.44,37313.47,2329.3,129.99,10.81,Social Media,Europe,SME,0,1,2025-08-06
ACC1005981,61,71612.59,673,Low Interest,18.84,45333.48,6367.73,80.06,21.5,SMS,North America,Mass Market,1,1,2026-02-28
ACC1005982,31,89304.73,634,Dining Rewards,11.38,7079.87,4352.5,101.25,7.09,Email,Asia Pacific,Affluent,0,0,2025-03-17
ACC1005983,55,54714.15,801,Dining Rewards,34.08,1023.96,4752.03,137.22,35.01,SMS,Middle East,Affluent,1,1,2025-06-06
ACC1005984,27,94257.04,714,Balance Transfer,12.22,16620.42,2602.51,127.39,12.41,Email,Asia Pacific,SME,0,0,2025-09-24
ACC1005985,31,103598.83,618,Premium Lifestyle,10.12,49464.12,1635.72,44.34,21.61,SMS,Latin America,SME,1,1,2025-10-26
ACC1005986,38,115808.12,749,Travel Rewards,18.08,35636.5,2009.99,98.89,23.33,Branch,Middle East,Mass Market,0,1,2025-05-22
ACC1005987,25,99032.9,675,Cashback,6.62,45087.8,4605.55,36.53,36.6,Phone Call,Latin America,SME,1,1,2024-08-15
ACC1005988,23,67747.81,730,Premium Lifestyle,7.47,28575.01,3432.71,110.88,23.99,Phone Call,Europe,Student,1,1,2025-06-21
ACC1005989,51,37728.58,656,Low Interest,13.17,28782.29,6169.61,72.87,25.96,SMS,Europe,Affluent,1,1,2024-10-01
ACC1005990,40,83837.27,769,Balance Transfer,25.35,30594.62,6100.81,99.19,34.7,SMS,Middle East,SME,1,1,2026-02-27
ACC1005991,31,58049.76,714,Low Interest,8.8,48553.61,2043.39,14.64,21.61,SMS,Europe,Student,0,0,2024-09-30
ACC1005992,38,91886.09,799,Low Interest,18.72,23026.28,3033.18,107.98,30.59,Email,Middle East,HNI,1,1,2025-03-13
ACC1005993,32,118379.37,665,Premium Lifestyle,21.36,10742.03,994.94,19.81,16.43,Email,Middle East,Student,0,1,2025-10-23
ACC1005994,52,61505.52,668,Travel Rewards,11.78,34023.66,4506.35,28.11,30.35,Phone Call,Latin America,Mass Market,1,1,2025-01-15
ACC1005995,29,64222.13,667,Travel Rewards,29.63,8497.21,3869.07,65.16,12.03,Phone Call,Middle East,HNI,0,0,2024-12-21
ACC1005996,47,32154.93,747,Cashback,17.88,3767.77,5459.55,22.61,36.18,Email,North America,Affluent,1,0,2024-06-27
ACC1005997,34,101066.68,602,Travel Rewards,15.48,13635.2,5999.84,63.62,37.14,Branch,Europe,Affluent,1,1,2025-04-25
ACC1005998,38,43807.72,844,Travel Rewards,21.4,27054.68,6407.46,135.46,9.3,Branch,Europe,Mass Market,1,1,2025-10-02
ACC1005999,60,80901.82,573,Premium Lifestyle,34.37,35082.06,4575.89,31.66,13.63,Branch,Middle East,Affluent,1,1,2025-07-14
ACC1006000,31,99395.48,730,Dining Rewards,9.09,35062.88,5456.26,147.85,31.16,SMS,Latin America,SME,0,1,2025-01-24
ACC1006001,33,101925.79,677,Premium Lifestyle,24.59,11270.46,3318.76,22.31,23.23,Email,Middle East,Student,0,1,2024-12-27
ACC1006002,63,78563.56,803,Dining Rewards,11.99,3044.23,6665.33,43.16,15.47,Email,Latin America,Student,1,1,2024-08-27
ACC1006003,64,58079.32,768,Low Interest,10.6,36569.15,5738.8,74.74,18.26,Phone Call,North America,Mass Market,1,1,2024-07-18
ACC1006004,36,58101.15,659,Low Interest,34.6,35403.44,2774.85,115.54,21.33,Social Media,Middle East,Affluent,1,1,2026-04-21
ACC1006005,66,150537.05,771,Cashback,15.69,27299.8,5273.19,88.67,27.44,Branch,Middle East,Mass Market,1,1,2025-10-22
ACC1006006,54,45276.91,790,Premium Lifestyle,13.45,9751.07,4051.19,58.65,22.78,Social Media,Europe,Mass Market,0,1,2024-07-17
ACC1006007,29,64034.5,652,Balance Transfer,8.19,48457.53,4807.09,12.69,21.64,SMS,Latin America,SME,1,1,2024-08-18
ACC1006008,25,97003.48,742,Low Interest,8.69,1324.98,2869.52,107.25,35.33,Phone Call,North America,Student,1,1,2024-12-25
ACC1006009,25,61355.87,656,Balance Transfer,13.46,23826.74,6676.79,55.45,14.85,Email,Asia Pacific,SME,1,1,2024-12-22
ACC1006010,28,20550.27,664,Low Interest,9.61,18271.37,3820.81,23.14,33.32,Branch,Middle East,Affluent,0,1,2025-04-13
ACC1006011,62,68445.47,660,Balance Transfer,10.44,46692.67,3754.4,144.94,17.3,Social Media,Asia Pacific,Student,1,1,2024-09-12
ACC1006012,24,84037.32,602,Travel Rewards,23.85,37489.45,300.15,76.6,15.24,Email,Europe,Student,1,1,2025-07-23
ACC1006013,50,73927.6,590,Low Interest,33.56,47495.36,2023.84,133.79,35.69,Social Media,Latin America,SME,1,1,2025-08-12
ACC1006014,66,65300.82,670,Low Interest,26.94,43274.54,1932.63,92.41,6.22,SMS,Middle East,HNI,1,0,2024-11-24
ACC1006015,69,161144.26,633,Balance Transfer,28.01,44309.04,5649.15,90.13,17.18,Email,Europe,HNI,1,1,2024-06-13
ACC1006016,35,17724.62,683,Low Interest,27.48,11343.24,3509.43,129.06,37.99,SMS,Asia Pacific,SME,1,1,2025-06-27
ACC1006017,25,71171.06,652,Balance Transfer,18.45,45865.1,982.08,96.1,16.19,Branch,Middle East,Affluent,0,0,2025-10-22
ACC1006018,44,49573.9,691,Dining Rewards,27.31,36285.76,1102.54,42.73,5.57,Social Media,Europe,SME,0,0,2026-03-22
ACC1006019,30,20452.08,804,Dining Rewards,5.23,5521.34,1194.92,24.8,13.97,Phone Call,North America,Student,1,1,2025-08-11
ACC1006020,32,54229.32,724,Premium Lifestyle,11.27,39585.03,4475.13,23.5,38.58,Social Media,Europe,SME,1,1,2026-05-13
ACC1006021,51,36767.16,785,Balance Transfer,15.91,31003.87,1628.43,30.36,28.0,Email,Latin America,HNI,1,0,2025-04-02
